이단 종교 교리 알려면 그 종교 내부 인사 초빙 해서 들어야 제대로 들을 것 같아요  그 다음 외부 이 질의 응답   이렇게 되는 게 정상 아닌가요	FALSE
비평 논단 포럼 및 토론회  창조론 종말론  검색 해 보세요  신학 박사 신학대 교수 들  신천지 총회 장님 나오셔서 토론회 하셨는데  총 회장 님 성경 적 말씀 박사 교수 란 말 무색 하게  아무 반박 못 하고 쩔쩔 매더군요  cbs 는 이런 사실 절대 방송 않고  왜곡 거짓 양 떼 들 귀 눈  가리기 급 급 하고  거짓 목자 속 있는 수많은 교인 들 안타까울 뿐 입니다	FALSE
어느 신 참 하나님 변증 하려면 각 계 대표 들 모시 말씀 들어야 비교 될 듯 합니다 이단 대표 들 말씀 궁금합니다  왜 이단 구별 할 겸	FALSE
인도 기독교 선교 할 수 없는 나라 입니다 일반 비자 인도 방문 후 선교 활동 하면 추방 되는 나라 입니다 특히 인도 북부 원리 힌두교도 들 판치는 지역 입니다 절대 선교 활동 하지 마세요	FALSE
진짜 저런 사람 들 이해 안감  책임감 도 없네  당신 들 중 한 명 감염 돼서 퍼지면 누가 책임지나	FALSE
감염병 옮기려는 쓰레기 집단 엄벌 용서 해주면 않 됨  구상권 처 ㅇ 구	FALSE
인원 수나 왜 이리 차이  만약 속인 것 이 라면 신천지 뭐 다른  왜 CCTV 는 안 내놓고  기독교 가장 이단 들 아니라면 모든 게 투명해야지	FALSE
예배당 CCTV 가 없는 경우 태반	TRUE
대부분 건전 교단 교류 금지 내려진 단체 로써 귀 신론 김기동 계열 비슷한 닩 제입 니 주의 요망	FALSE
전부터 이단 밝혀진 데 입니다  게다가 인터 콥 홈피 가보세요 전광훈 설교 특강 올라가 있습니다	FALSE
원래 예배 때 핸드폰 끄는거 당연한거 단체 큰 행사 때 당연히 삭제 조치 하는거 당연한거 이상한 루머 만드는 뉴스 이상한 거 가짜 뉴스 가짜 우기더니 진짜 뉴스 가짜 뉴스 된 거 전 이단 문제 이미 철회 된 거 한기총 감사 받고 이단 의혹 사라진 거 이런건 보도 안 하는 뉴스 그 짓말 세계 거 이런 거 믿는 사람 들 분별 력 없는 거 개 소나 진짜 만드는 양 성 소 뉴스	FALSE
이단 맞네 ㅋ	FALSE
전원 구속 해라	FALSE
아니 무슨무슨 치산 자 들 아니고  저런 말 들 진심 믿는단 말  좀 한심한데	FALSE
정말 징글징글 하다  기독교 끔찍해	FALSE
