나 종교인 들 범죄 비리 저지르는게 더 역겹다	FALSE
어느 교회 안수 할 때 젓똥 만지는 겨	FALSE
개독교 십자가 팔 치부 쌓는 쓰레기 들	FALSE
그러면 법원 받고 그것 인정 하는 것 요	FALSE
판사 참내	TRUE
쓰레기 종교 기독교 교회	FALSE
개독교 만들자 모여라 신자 들	FALSE
하나님 이름 팔 신교 간음 하는 사탄 있다면 하나님 이름 대갈 통 번개 때려라 그러하지 못 하면 하나님 하구다 자기 이름 팔 나쁜 짓 하는 놈하나 못 잡아 죽이는 하나님 무슨 일 할꼬	FALSE
온 세 상이 음란 탐욕 교회 타락 되었다고 하나님 말씀 해주셨습니다 지금 이 시 대가 노아 때 타락 된 말세 시대 되어서 이 세상 갖가지 재앙 전세계 심판 하실것이라고 말씀 해주셨습니다 그렇지만 영 이 땅 다시 오신 예수님 이름 와이 솔 나이 팅 능력 믿고 회개 하는 사람 들 재앙 가운데 다 지켜주실것이라고 말씀 해주셨습니다 여러분 믿고 회개 하여 구원 받으십시요	FALSE
아 신도 간음 하는구나 몰랐네	FALSE
나무 비타 불	TRUE
ㅋㅋ 온 세 상이 간음	FALSE
ㅋ 퍈스 목사	TRUE
이 세상 종교 없어져야 된다 정치 적 사상 없어져야 된다 세상 전쟁 몰고 간다	FALSE
이슬람 악마 사이비종교 임	FALSE
게임중독 종교 더 심각함 하루빨리 없애야 함	FALSE
신천지 ㅋㅋ	TRUE
종교 광 적 사람 정상인 사람 없더라 ㅋㅋ 제발 믿을꺼면 혼자 믿고 주변 피해 좀 주지마	FALSE
전광훈 패거리 더 이단 아니냐 정치 개입 불법 헌금 하느님 농락	FALSE
네 ㅇ ㅣ ㄴ ㆍㆍ ㅁ 하나님 로부터 벌 받을지어다 공산 하 되가는 나라 구 하는데 앞장서는 애국자 목사 님 나라 망하게하는 좌빠 들 비하냐	FALSE
혀 화상 이면 입 고문 있었단 것 고문 종교 방식 아니죠 고문 고통 다르죠	FALSE
샤머니즘 희생 안타깝지도 않내 정치 노름 영혼 팔린 껍질 뿐 육 신들 영혼 좀 찾길	FALSE
세기 끔찍하다	FALSE
종교 스스로 정화 시켜 무조건 적 사랑 실천 하게하는 과정 뭔가 간절히 바라기 시작 하면 본질 잃는다	FALSE
아세 상 모든 종교 없어지 기를 진짜 너무 미개하고 싫다	FALSE
모두 인간 욕심 일어난 결과 이승 찌질하게 살아도 기도 하면 저승 행복하게 살 수 있 디 하니 일단 손 발 되도록 기도 하는 ㅉㅉ 죽으면 무 입니다 현실 행복하게 재미있게 사세요 법 지키면서	FALSE
어떤 종교 이럴까 종교 탈 쓴 악마 들	FALSE
토나오는 종교	FALSE
한국 저기 하느님 거 믿는 애 들 다 비정상 사랑 없고 탐욕 남은 한국 기독교 돈 권력 쫓는 한국 기독교 맘 안든다고 살인 일삼 는 저 나라 도 찐 개 찐	FALSE
신은 나약한 인간 만들어 낸 가상 존재 입니다 정말 신 존재 한다면 저런 미치광이 들 설쳐 대는 것 왜 방관 하고 있을까요 모든 것 하나님 뜻 면서	FALSE
함부로 폄하하는거 듣기 싫음 남 종교 강요 하지 말던지	TRUE
