미얀마 버마 와 한국 불교 현싯점 차이는 불교 사회 구성 중심 있고 한국 중심 벗어 나고 있다고 느껴습니다 기자 분 마무리 글 부분 저 궁금해 집니다 종교 사회 제도 바람 직 한 것 아닌지 판단 접어 두겟습니다 대부분 지역 불교 역사 꾸며져 있으며 특히 바간 지역 의아 생각 들 엇습 다그 시대 사람 들 삶 불국토 건설 이엇을 것 느껴집니다 개인 부와 개성 불국토 이상 추구 한 듯 합니다 세계 문화 개인 자본주의 흐르는 사 황 미얀마 앞날 대승 소승 보다	TRUE
다사 다난했지만 정말 대단한 분	TRUE
한국 경 제 발전 큰 획 그 으셨 던 분 평온하시길	TRUE
삼가 고인 명복 빌어 드립니다 유통업 대한 혜안 가지셨던 분 대한민국 유통 사 기억 되실 겁니다	TRUE
어느 재벌 집이건 자식 들 죽은 아비 재산 갖고 쌈 박질 하는게 보기 좋은 꼴은 아니지요	FALSE
일본 빨때	FALSE
스님 군인 혼인 이 거 무슨 조합 ㅋㅋㅋㅋㅋㅋ	FALSE
뭐 광화문 하나님 자기 까불면 죽는다고 막말 하는 목사 있는데	FALSE
어린이 같은 믿음 있어야 하늘나라 소유 할수있죠 영적 소경 사람 이해 못 하겠지만	FALSE
지랄 들 그만하고 제대 해서 막노가다하며 살거라 거지 들	FALSE
논리 없는 무뇌아 들 펙트체킹 승 적 박탈 승려 사니 다라는걸 교단 공식 인정 군종장교 정식 종교인 할 수 있음 정식 종교인 아닌 이상 기존 지위 체득 할 수 없으므로 전역 처리 하는것이 맞는 것 법대 처리 하는거 임	FALSE
팩트 체크 체득 몸소 체험 하여 알다 뜻 이 경우 취득 써야 맞음 남 들 무뇌아 욕 하기 전 한글 공부 하시길	FALSE
종교 종교 군대 군대 종교인 군인 될 순 없음	FALSE
그 기준 어디서	FALSE
ㅈ 도 논리 없는 생각	FALSE
이건 무슨 근거 말 하는거죠 성경 보면 전쟁 대해 무수 히 기록 되어 있고 하나님 군대 이방 사 단 마귀 계속전쟁 하는데 종교인 군인 될수 없다는 근거 뭐	FALSE
스님 장가 시집 가는 파가 있음 무조건 땡 중 긴 그렇죠 기독교도 파가 다양하듯	FALSE
어떤 넘은 휴가 가서 잠지 떼고 오더니 요즘 군대 왜 이런 대요 당 나라 당 나라	FALSE
쵸코파이 먹고싶어서 절 갔었는디 ㅎㅎ	TRUE
기사 제목 보면 스님 장가 간 문 제 라서 보이는데 국방부 판단 거 장가 가서가 아니라 스님 직위 잃어 서구	FALSE
다 돈 탐욕 때문 사실혼 알 모르게 살 될것을	FALSE
옛날 아기 못 낳아서 절 갔다 와서 임신 하는 기적 있었지 스님 들 내시 만들어야	FALSE
고타마 기 혼자 였는데 뭐 문제 된다고 지랄 허냐	FALSE
이혼 동거 해라 직장 짤 리 안되잖아	FALSE
대가리 깍 았 는데 솓구치 욕정 참을수 없어 속세 가서 여자 픔었으 넌 더 이상 중이 아니고 중 가장 해서 혜택 누리 편하게 밥 벌어 처 먹으려는 잠눔 님들 같이 땅 파고 짐 메고 땀 흘려서 벌어 먹으라 좀 있음 여자 따라 교회 나갈 끼 이 놈 염치 있어야지 소송 무쉰 ㅋㅋ	FALSE
별 다 기 사거리 군종장교 밥 벌어 먹고사는데 종교 버렸으면 그냥 훈련 받고 땅개 하면 되는거 아니냐 이 정도 머리 나쁜거냐 아님 원칙 없는거냐	FALSE
대법원 오랜 만 제대로 판결 했네 본인 소속 조계종 태고종 바꾸더라도 입 대전 바꿔야지 군대 누구 들어가기 싫다 그러나 군대 누구 나오기 싫은 모양 장교 로서 편한 모양 나라 지키려면 최소한 것 들 지켜져 야한다	TRUE
하고 싶은거 다 하면서 뭘 지키겠다고	FALSE
그냥 사실혼 지내지 안타깝네	FALSE
나무아미타불	TRUE
종헌 우습게 보고 어기면서 부처님 전 법 포교 하겠다니	FALSE
승려 결혼 미쳤네	FALSE
그럴거면 뭣 하러 군종 승려 지원 하냐 애초 처음 육군 장교 가지	FALSE
땡 중이 속세 인연 끊어서 영적 지도자 로써 본연 임무 충실할것이지 잿밥 눈 멀어 장교 하고 싶고 돈 벌고 싶고 결혼 얻고 싶고 완전 파계 승일 세	FALSE
주성치 줄	FALSE
말 웃긴다 ㅎㅎ	TRUE
종단 새로 세울 사람 이	TRUE
찰지네요 ㅋㅋㅋㅋ	TRUE
속 내 확실하게 글 옮겨 났네 쪽 집게이시네요	TRUE
주성치 빵터짐 ㅎㅎㅎ	TRUE
수백 수 천년 전 통 하던 교리 현대 적용 해서 그대로 유지 한다는 것 문제 생각 한다 신 믿는데 가족 가지 않되 고 인간 행복 버리고 금욕 하라 구시대 적 발상 빠져 사는 현대인 들 더 이상하다	FALSE
나라 개판 휴가 때 성전환 하질 않나 ○○ 들이 우 글 거리	FALSE
ㅇ 베충 이 틀 딱이도 추가 좀	FALSE
ㅋㅋ 똥 안 나오는거도 나라 탓 이	FALSE
태극기 들 나대는 정신 나간 노인 들도 급증	FALSE
ㅋㅋㅋㅋㅋㅋㅋㅋ faaaaaaaaaaaaact	TRUE
군대 문제 어제 오늘 일임 정권 상관없이 문제 터졌다 노크 귀순 잊은거아니지	FALSE
군대 원래 OOO 들 우 글 거리 곳 맞잖아	FALSE
ㄴㄴㄴ 은 사실혼 에 혼인 했다잖아요 기사 좀 똑바로 읽으세요 ㅋㅋ	FALSE
똥 안 나오는거 문재인 탓 맞음	FALSE
이면 어떤 정부 일까 요	TRUE
ㄴ 개인 결혼 하는거랑 정부 뭔 상관 ㅋㅋㅋ	FALSE
