어찌 됫건 신천지 청원 하자 온라인 전쟁 한 거 사실 아님  왜 부정 함 거짓 난무 하는 집단  정신 언제 차리나 나사 빠진거 한개 만 꼽아 좀	FALSE
음모론 장관 사람 잘 못 된 판단 해외 입국 시켜 코로나 확산 시켜놓고 뭐라는거지	FALSE
신천지 나를 공격 한다고 이야기 하셨습니다  신천지 종이 호랑이 구겨 버려요 추낭관 님 화이팅	TRUE
아마 박근혜 최 순 실 이명박 청산 일등 공신 중 하나 윤석열 필요 없어지니 공 없고 죄 있는  사람 만들어 버린 것 추미애 결국 이용 당하다가 버려지지 않을지 검찰 권력 문제 라면 그 더 큰 막강 권력 가진 대통령제 문 제 랍 다 그건 고칠 생각 안 하죠 이 바로 위선 조선 후기 펼쳐졌던 상황 조금 비슷합니다	FALSE
추미애 장관 곳 내려와야지  가는데는 순서 없네  미애 먼저 옷 버고 내려와야겠네	FALSE
누가 그렇게 악플 다나 했더니 신천지 것 들이었던거야  이 것 들 종교 집단 아니라 정치 집단 일세	FALSE
야 니 들 사람 좀 되라 제발	FALSE
소설가 집단	TRUE
국민 의견 여야 다양하게 존재 하는 건데 음모 말 진짜 격 떨어지네 소설가 협회 사과 하시고 소설 그만 써라 출입국관리법 성폭력 처벌 법 손대라	FALSE
음모론 웃기시네  신천지 아니라  대한민국 국민 입니다  입국 막지 않은 당신 인해 피해 입은 대한민국 국민 말 입니다  신천지 까지라는 그 말 참 교만하게 들리네요  당신 말 한마디 파장 큰지 본인 더 잘알텐데 쯧  표정 관상 참 교만 하늘 찌르며  말 한마디 한마디 정말 교만 띠르네 쯧  입국 막지 않은 그 죄 가장 크다는 걸 앍 온 국민 기만 당 신 죄 돌아보시길 바란다  자꾸 누군가 뒤집어 씌울 생각 ㅡ 쯧	FALSE
참 세 상이 희안하게 돌아가네  죄 문재인 정부 짓고  신천지 마녀사냥 있네  세상 미쳐가고 가짜 판치는 세상  하지만 멀지 않아 가면 벗겨진다	FALSE
