명 제명 을해 독립 교단 들어가서 버젓이 목회 활동 할텐데 그리고 명 사과 했다고 끝 그리고 남은 명도 마찬가지 활동 할텐데	FALSE
극우 광신도 들 모임 쯤 변질 된 울 나라 보 수레기	FALSE
자멸 길 스스로 선택 황교안 진정한 엑스맨 아닐까 생각 해봅니다 ㅎㅎㅎ	FALSE
정말 재밌는건 홍준표 일 때 최악 줄 알았는데 그 뒤 김성태 나경원 황교안 보면서 홍준표 일 때 그나마 정상 이었구나 생각 든다 단식 다 면서 미리 병원 가고 주일 단식 후 병원 실려가는거 보면서 얼마나 고생 없이 살아왔는지 알 되더라 그런 사람 들 무슨 서민 위 정치 하겠냐 나락 떨어지지 않을려고 더 사리 사욕 정치 하겠지	FALSE
현직 대통령 목 딴다는 사람과  손잡은 제 야당 대표  저 들 국민 선출 대통령 스스로 부인 하는  초월 적 자 들 스스로 헌법 부정 하는	FALSE
전광훈 같은 사이비 교주 따라다니는 황 교활 도데 체 어떤 정신 상태 일까  무척 궁금하네 그러면 황 교활 신봉 하는 태극기 아줌마 아저씨 들 도데 체 무슨 생각 따라 다닐까  그것 들 과연 제 정신 갖고 사는 종자 들일까	FALSE
나 목사  양심 걸고 말 한다  전광훈 같은 목사 한국 교회 악 영향  그런데 전광훈 지지 하는 목사 들 내 주변 많다  그만큼 목사 들 권위 좋아한다는 것  교회 점점 개인 회사 되가고 있다  목사 로서 목사 답 목회 할려고 해도 오히려 어려움 더해진다  너무 슬픈 일이  황교안 그런 기독교 악용 있다	FALSE
전광훈 이 하나님 까불면 나 죽어라고 했듯이  황 교활 이 까불면 국민 들 죽는다  건방지게 까불지말거라 어디서 함부로 주둥이 놀리냐  국민 봉 보이냐  에보자  무덤 자리 찾아보거라	FALSE
뭐 사실 자 한당 전광훈 쪽 노선 가치관 크게 다르지 않지  숨겨 왔을 뿐  저 자 한당 실체 결국 자 한당 기독교 몰락 초래 할 거고	FALSE
담마진 빤 쓰 목사 틀탁 들  한국 보수 자 들 현주소  이런 자 들 지지 하는 뇌 없는 노인 들  언제나 이런 비극 없어지려나	FALSE
종교 정치 참여 하면 그 건 종교 로서 생 마감 것 고대 근대사 꼭 읽어 보길 바라요  황머 엉 청 씨 당신 참 답답한 인간 이 당신 종교 순수함을 자꾸 박탈 할려고 드는 구만 인도 역사 꼭 공부 하길 바라요 정치 정치 대안 대결 하시길	FALSE
이단 들 하나님 이름 망령 되이 부르지마라  너 거 들 하나님 이름 먹 칠하는 사기꾼 들	FALSE
