말 잘 들으라는 거 겠지	TRUE
종교 자유 탄압 할 공산당 무리 무슨 기독교 불교 가시 알 방구 위선 적 것	FALSE
머 저리 들 뽑은 닭 대가리 대통령 싼 똥 치우느라 문 대통령 엄청 고생 하시는데 뭔 소리	FALSE
문죄인 구속 하면 국민 통합 저절로 된다 정세균 문죄인 바지 총리 하려고 욕먹어가면서 하는 꼴 우습지 않나	FALSE
정세균 무승 꿍꿍 이 국무총리 민주당 항상 의심스럽다	FALSE
정말 싫다 자질 안되면서 나대 기만 소통 뭔 지 모르는듯	FALSE
좋습니다 정 총리 님 지금 국론 분열 되고 여론 분열 되고 있습니다 초심 잃지 마시고 국가 국민 위해 국론 분열 되지 않고 이나라 평화 길 갈수 있도록 최선 다해 주십시요	TRUE
아래 수 수	TRUE
애 수 수	TRUE
기독교 빼죠 자꾸 권력 맛 돈맛 보 썩잖아요 기독교 그냥 기독교 되게 놔두세요 누가 한숨 더불어 넣으면 터지는 풍선 같아요	FALSE
기독교 교회 협의 회 제대로 성경 보시 거기 가서 머리 조아리라 했는지 아닌 걸 아니라고 했는지 목사 사명 직업 구분 못 하는 삯군 들	FALSE
요즘 재인 양산 족 히 수나 족 히 되는 어마어마한 양돈 농장 채렸다메 국민 개돼지 취급 하니 그런 소리 들을 만하	FALSE
이 자식 웃기 맥 잘 짚어야지 국민 통합 문어벙 문희상 이해찬 문제 너 문제 좌빨 문 빠 들 문제	FALSE
더 이상 이런 억울한 분 발생 되질 않기를 간절히 소망 합니다 잃어버린 을 누가 보상 해 줄 수 있을까요	TRUE
저런 독재정치 정통 성 잇고 있는 친일 자유 한국 당 없애야 한다 자신 진정한 보수 라면 친일 독재 폭력 원흉 들 과 감히 처단 당당해져야 한다 물론 그 들 돈줄 대고 있으니 힘들겠지만 ㅋ 전두환 은닉 재산 다 어디 있겠어 자유 친일 한국 당 금고 있어서 수사 못 하잖아 ㅋ	FALSE
이런 독재 행위 드러나도 틀 딱 들은 맥노 독재자 일당 지지 다 단순히 세뇌 돼서 가 아니라 인성 자체 싸이코 패스 그럴까	FALSE
고문 부당하게 진술 케 했으니 당연히 무죄 맞죠 상식 적 그 책 들 북괴 이롭게 할 목적 책 들	FALSE
지금 그때 그 시절 공 안검 사들이 정치권 활개 있다	FALSE
지금 자 한 당 소속 국 개 의원	FALSE
세상 정의 사회 바뀌었음 보여 주는 지표 중 하나 또 하나 임은정 나왔다	FALSE
이 보수 우익 정권 이었다 북한 인권 말학 전 우리 인권 탄압 대한 반성 해야하지 않나	FALSE
자 한당 전신 이렇게 정권 이어 왔으니 맹박 특히 닭 보고 배운게 이런거니 정권 잡고 국민 들 기 망하며 권력 휘둘렀으니 나라 제대로 돌아가겠냐 지금 우파 하는 자 한당 하는 꼬 지도 똑같지요 자 한당 저 들 절대로 정권 잡으면 안됩니다 또 똑같은 일 들 자기 들 기득권 위해 머 할 겁니다	FALSE
검찰 개혁 해야 한다 그때 검찰 지금 검찰 달라진게 무엇 아 하나 있네 무죄 구형 것	FALSE
국가 보상 해야 한다고 봅니다 고문 자행 수 사관 검찰 판사 들 처벌 필요합니다	FALSE
검찰 잘 보아라 이 너희 들 민낯 과거 특권 내려 놓아라 국민 명령	FALSE
