그걸 그대로 믿고 확인 안 상주시 대단하다	TRUE
또 경상도 신천지 에이 어 뭐 대체	FALSE
지긋지긋 하다 개독 들  바뀌 벌레 못 한 것 들 쯔쯔쯔	FALSE
종교 이쯤 되면 사회 악 중 최대 해악  특히 개독교 몸 정신 완전히 망친다 마약 더 해롭다 고 생각 한다	FALSE
확 진자 발생 시 모든 책임 져야겠지요  절대로 국가 무료 치료 해주는 일 없다 그리고 형사 처벌 감수 해라	FALSE
이건 기독교 가 아니다  광신 교 집단	FALSE
프리메이슨 이 루미 나이트 베리칩 등 성경 나오지도 않는 것 주장 주로 건전한 목회자 들 까면서 몰래 포교 하는 집단 또다른 이단	FALSE
국가 시민 안전하게 지킬 의무 있죠 무료 치료 당연히 국가 해야 할 일이 형사 처벌 고소 하셨어요 본인 못 할거면 말 하지 마세요	FALSE
ㄱㅅ 광신 교 이런 욕 크리스천 칭찬 아시	FALSE
이 루미 나이트 ㅋㅋ 일루미나티 겠죠 당연히 성경 나올 리가 없지 성경 그런 걸 적는 데 아니니까 몰래 포교 건전한 목회자 그런건 없어요 왜냐면 다 같이 죄인 이	FALSE
본인 나라 뜨시면 되겠네요	FALSE
그럼 이민 가세	FALSE
ㅋㅋㅋ 그런 기도 왜합 할 필요 없는데	FALSE
그 놈 종교 행사	FALSE
종교 행사 많이 나오는 것 아닌가요	FALSE
내용 잘 알 댓글 달았으면 좋겠습니다 교회 목사 님 설교 강단 충분히 거리 떨어져 있는 상태 교인 들 마스크 모두 착용 상태 이기 때문 다른 어느 곳 안전합니다 교인 가까이 있을 때 마스크 필히 착용 있습니다 교회 상황 잘 모르면서 단순한 기사 보고 교회 개신교 폄하하는 내용 삼 가해 주시 좋겠습니다 물론 일부 교회 잘못 인정 합니다 하지만 대부분 개신교회 방역 사항 가장 철저히 준수 있습니다	TRUE
술집 클럽 가봐라 그리고 기사 써  지긋지긋하다 국민 눈 귀 막는 기사 내지	FALSE
교회 목사 이 말 들어도 이제 징글징글 하다	FALSE
마치 교회 코로나 전파 주 범인 것 처럼 과장 보도 하고  유흥업소 먹자 골목 가봐라 그 쪽 감염 되서 교인 전염 될 일 없겠냐	FALSE
